,street_id,observation_interval_start,availability,length,highway,maxspeed,geometry,study_area,hour,weekday,commercial_100,residential_100,transportation_100,schools_100,eventsites_100,restaurant_here_100,shopping_here_100,office_here_100,supermarket_here_100,transportation_here_100,schools_here_100,capacity,hourly_capacity,current_capacity,num_off_street_parking_100,off_street_capa_100,time_key,tempC,windspeedKmph,precipMM,ongoing_trans
207,23879,2019-04-04 08:25:00,0.0,181.08900000000003,secondary,35,"LINESTRING (-122.3406668 47.6286046, -122.340585 47.6284787, -122.3405565 47.6284384, -122.3402346 47.6279841, -122.3399761 47.6276192, -122.3398513 47.6274431, -122.3397897 47.6273388, -122.3397485 47.6272442, -122.3397288 47.6271967, -122.3397189 47.6271136)",South Lake Union,8,3,33.0,11.0,0.0,0.0,0.0,2,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,139,2019-04-04-08,14,3,0.0,3.0
208,21688,2019-04-04 08:26:00,0.0,78.89099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245645 47.6799033, -122.3246093 47.6801215, -122.3246174 47.6801613, -122.3246761 47.680452, -122.324689 47.6805157)",Greenlake,8,3,160.0,64.0,0.0,0.0,0.0,14,4,0,2,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-08,14,3,0.0,2.0
209,16023,2019-04-04 08:27:00,1.0,81.134,tertiary,25,"LINESTRING (-122.324689 47.6805157, -122.3249233 47.680849, -122.325157 47.6811738)",Greenlake,8,3,35.0,28.0,0.0,0.0,0.0,12,3,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-08,14,3,0.0,1.0
210,15222,2019-04-04 08:30:00,1.0,89.96799999999998,residential,25,"LINESTRING (-122.325157 47.6811738, -122.3254899 47.6810199, -122.3256435 47.6809489, -122.3261478 47.6807159)",Greenlake,8,3,128.0,64.0,0.0,0.0,0.0,11,3,0,0,1,2,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-08,14,3,0.0,1.0
211,6227,2019-04-04 08:37:00,1.0,143.083,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3237886 47.6807008, -122.3236052 47.6807385, -122.3228687 47.6809074)",Greenlake,8,3,128.0,192.0,0.0,0.0,0.0,6,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-08,14,3,0.0,0.0
212,439,2019-04-04 08:42:00,1.0,131.93099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3244722 47.6798264, -122.324366 47.679846, -122.323999 47.6799135, -122.3239165 47.6799287, -122.3236073 47.6799855, -122.3234401 47.6800218, -122.3232223 47.6800691, -122.3229743 47.6801349, -122.3228654 47.680164)",Greenlake,8,3,62.0,155.0,0.0,0.0,0.0,7,4,0,2,3,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-08,14,3,0.0,0.0
213,19886,2019-04-04 08:44:00,1.0,90.015,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245677 47.6797323, -122.3246308 47.6795011, -122.3247221 47.6791634, -122.3247724 47.6790177)",Greenlake,8,3,72.0,48.0,0.0,0.0,0.0,7,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-08,14,3,0.0,1.0
214,258,2019-04-04 08:51:00,1.0,104.91,secondary,25,"LINESTRING (-122.3247724 47.6790177, -122.3248918 47.6791439, -122.3249132 47.6791662, -122.3252731 47.6794548, -122.3253262 47.6795023, -122.3253504 47.6795233, -122.3254359 47.6795975, -122.3255094 47.6796294, -122.3256997 47.6797105)",Greenlake,8,3,96.0,0.0,0.0,0.0,0.0,6,2,0,0,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-08,14,3,0.0,3.0
215,257,2019-04-04 08:52:00,1.0,88.99799999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3246933 47.679816, -122.3251475 47.6798261, -122.3252784 47.6798265, -122.3254635 47.6797627, -122.3254935 47.6797526, -122.3256997 47.6797105)",Greenlake,8,3,93.0,62.0,0.0,0.0,0.0,11,4,0,0,1,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-08,14,3,0.0,0.0
216,255,2019-04-04 08:54:00,1.0,66.37,secondary,25,"LINESTRING (-122.3258413 47.6802971, -122.3257875 47.6801777, -122.3257568 47.6800597, -122.3257535 47.6800196, -122.3257368 47.6798337, -122.3257368 47.6798247, -122.3256997 47.6797105)",Greenlake,8,3,128.0,0.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-08,14,3,0.0,1.0
217,15221,2019-04-04 08:55:00,1.0,89.624,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3252113 47.6804166, -122.3258413 47.6802971)",Greenlake,8,3,186.0,62.0,0.0,0.0,0.0,11,4,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-08,14,3,0.0,0.0
218,15220,2019-04-04 08:56:00,0.0,52.052,secondary,25,"LINESTRING (-122.3261478 47.6807159, -122.3260081 47.6805535, -122.325974 47.6805089, -122.3259138 47.68043, -122.3258413 47.6802971)",Greenlake,8,3,96.0,32.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-08,14,3,0.0,0.0
219,8671,2019-04-04 09:02:00,0.0,68.835,secondary,25,"LINESTRING (-122.3261643 47.6789845, -122.3262384 47.678916, -122.3262729 47.6788841, -122.3264124 47.6787775, -122.3265718 47.678679, -122.3267001 47.6786107, -122.3268181 47.6785551)",Greenlake,9,3,128.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,20,2019-04-04-09,17,3,0.0,2.0
220,16023,2019-04-04 09:05:00,1.0,81.134,tertiary,25,"LINESTRING (-122.324689 47.6805157, -122.3249233 47.680849, -122.325157 47.6811738)",Greenlake,9,3,35.0,28.0,0.0,0.0,0.0,12,3,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-09,17,3,0.0,4.0
221,6227,2019-04-04 09:08:00,1.0,143.083,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3237886 47.6807008, -122.3236052 47.6807385, -122.3228687 47.6809074)",Greenlake,9,3,128.0,192.0,0.0,0.0,0.0,6,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-09,17,3,0.0,1.0
222,7390,2019-04-04 09:10:00,1.0,58.163,secondary,25,"LINESTRING (-122.3282649 47.6783132, -122.3280448 47.6783214, -122.3278705 47.6783279, -122.3274935 47.6783689)",Greenlake,9,3,160.0,64.0,0.0,0.0,0.0,2,0,1,0,2,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,20,2019-04-04-09,17,3,0.0,1.0
223,21688,2019-04-04 09:11:00,1.0,78.89099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245645 47.6799033, -122.3246093 47.6801215, -122.3246174 47.6801613, -122.3246761 47.680452, -122.324689 47.6805157)",Greenlake,9,3,160.0,64.0,0.0,0.0,0.0,14,4,0,2,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-09,17,3,0.0,0.0
224,439,2019-04-04 09:13:00,1.0,131.93099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3244722 47.6798264, -122.324366 47.679846, -122.323999 47.6799135, -122.3239165 47.6799287, -122.3236073 47.6799855, -122.3234401 47.6800218, -122.3232223 47.6800691, -122.3229743 47.6801349, -122.3228654 47.680164)",Greenlake,9,3,62.0,155.0,0.0,0.0,0.0,7,4,0,2,3,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-09,17,3,0.0,1.0
225,19886,2019-04-04 09:15:00,1.0,90.015,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245677 47.6797323, -122.3246308 47.6795011, -122.3247221 47.6791634, -122.3247724 47.6790177)",Greenlake,9,3,72.0,48.0,0.0,0.0,0.0,7,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-09,17,3,0.0,1.0
226,258,2019-04-04 09:20:00,1.0,104.91,secondary,25,"LINESTRING (-122.3247724 47.6790177, -122.3248918 47.6791439, -122.3249132 47.6791662, -122.3252731 47.6794548, -122.3253262 47.6795023, -122.3253504 47.6795233, -122.3254359 47.6795975, -122.3255094 47.6796294, -122.3256997 47.6797105)",Greenlake,9,3,96.0,0.0,0.0,0.0,0.0,6,2,0,0,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-09,17,3,0.0,2.0
227,257,2019-04-04 09:21:00,1.0,88.99799999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3246933 47.679816, -122.3251475 47.6798261, -122.3252784 47.6798265, -122.3254635 47.6797627, -122.3254935 47.6797526, -122.3256997 47.6797105)",Greenlake,9,3,93.0,62.0,0.0,0.0,0.0,11,4,0,0,1,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-09,17,3,0.0,0.0
228,255,2019-04-04 09:23:00,0.0,66.37,secondary,25,"LINESTRING (-122.3258413 47.6802971, -122.3257875 47.6801777, -122.3257568 47.6800597, -122.3257535 47.6800196, -122.3257368 47.6798337, -122.3257368 47.6798247, -122.3256997 47.6797105)",Greenlake,9,3,128.0,0.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-09,17,3,0.0,2.0
229,15221,2019-04-04 09:24:00,1.0,89.624,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3252113 47.6804166, -122.3258413 47.6802971)",Greenlake,9,3,186.0,62.0,0.0,0.0,0.0,11,4,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-09,17,3,0.0,2.0
230,15222,2019-04-04 09:26:00,0.0,89.96799999999998,residential,25,"LINESTRING (-122.325157 47.6811738, -122.3254899 47.6810199, -122.3256435 47.6809489, -122.3261478 47.6807159)",Greenlake,9,3,128.0,64.0,0.0,0.0,0.0,11,3,0,0,1,2,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-09,17,3,0.0,1.0
231,15220,2019-04-04 09:26:00,1.0,52.052,secondary,25,"LINESTRING (-122.3261478 47.6807159, -122.3260081 47.6805535, -122.325974 47.6805089, -122.3259138 47.68043, -122.3258413 47.6802971)",Greenlake,9,3,96.0,32.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-09,17,3,0.0,0.0
232,23879,2019-04-04 09:44:00,0.0,181.08900000000003,secondary,35,"LINESTRING (-122.3406668 47.6286046, -122.340585 47.6284787, -122.3405565 47.6284384, -122.3402346 47.6279841, -122.3399761 47.6276192, -122.3398513 47.6274431, -122.3397897 47.6273388, -122.3397485 47.6272442, -122.3397288 47.6271967, -122.3397189 47.6271136)",South Lake Union,9,3,33.0,11.0,0.0,0.0,0.0,2,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,139,2019-04-04-09,17,3,0.0,10.0
233,8671,2019-04-04 10:01:00,1.0,68.835,secondary,25,"LINESTRING (-122.3261643 47.6789845, -122.3262384 47.678916, -122.3262729 47.6788841, -122.3264124 47.6787775, -122.3265718 47.678679, -122.3267001 47.6786107, -122.3268181 47.6785551)",Greenlake,10,3,128.0,0.0,0.0,0.0,0.0,3,0,0,0,1,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,20,2019-04-04-10,18,2,0.0,2.0
234,15220,2019-04-04 10:03:00,1.0,52.052,secondary,25,"LINESTRING (-122.3261478 47.6807159, -122.3260081 47.6805535, -122.325974 47.6805089, -122.3259138 47.68043, -122.3258413 47.6802971)",Greenlake,10,3,96.0,32.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-10,18,2,0.0,0.0
235,16023,2019-04-04 10:04:00,1.0,81.134,tertiary,25,"LINESTRING (-122.324689 47.6805157, -122.3249233 47.680849, -122.325157 47.6811738)",Greenlake,10,3,35.0,28.0,0.0,0.0,0.0,12,3,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-10,18,2,0.0,3.0
236,15222,2019-04-04 10:04:00,0.0,89.96799999999998,residential,25,"LINESTRING (-122.325157 47.6811738, -122.3254899 47.6810199, -122.3256435 47.6809489, -122.3261478 47.6807159)",Greenlake,10,3,128.0,64.0,0.0,0.0,0.0,11,3,0,0,1,2,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-10,18,2,0.0,2.0
237,6227,2019-04-04 10:07:00,1.0,143.083,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3237886 47.6807008, -122.3236052 47.6807385, -122.3228687 47.6809074)",Greenlake,10,3,128.0,192.0,0.0,0.0,0.0,6,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-10,18,2,0.0,0.0
238,7390,2019-04-04 10:09:00,0.0,58.163,secondary,25,"LINESTRING (-122.3282649 47.6783132, -122.3280448 47.6783214, -122.3278705 47.6783279, -122.3274935 47.6783689)",Greenlake,10,3,160.0,64.0,0.0,0.0,0.0,2,0,1,0,2,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,20,2019-04-04-10,18,2,0.0,2.0
239,21688,2019-04-04 10:10:00,1.0,78.89099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245645 47.6799033, -122.3246093 47.6801215, -122.3246174 47.6801613, -122.3246761 47.680452, -122.324689 47.6805157)",Greenlake,10,3,160.0,64.0,0.0,0.0,0.0,14,4,0,2,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-10,18,2,0.0,2.0
240,439,2019-04-04 10:12:00,1.0,131.93099999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3244722 47.6798264, -122.324366 47.679846, -122.323999 47.6799135, -122.3239165 47.6799287, -122.3236073 47.6799855, -122.3234401 47.6800218, -122.3232223 47.6800691, -122.3229743 47.6801349, -122.3228654 47.680164)",Greenlake,10,3,62.0,155.0,0.0,0.0,0.0,7,4,0,2,3,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-10,18,2,0.0,8.0
241,19886,2019-04-04 10:17:00,1.0,90.015,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3245677 47.6797323, -122.3246308 47.6795011, -122.3247221 47.6791634, -122.3247724 47.6790177)",Greenlake,10,3,72.0,48.0,0.0,0.0,0.0,7,3,0,2,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-10,18,2,0.0,1.0
242,258,2019-04-04 10:20:00,1.0,104.91,secondary,25,"LINESTRING (-122.3247724 47.6790177, -122.3248918 47.6791439, -122.3249132 47.6791662, -122.3252731 47.6794548, -122.3253262 47.6795023, -122.3253504 47.6795233, -122.3254359 47.6795975, -122.3255094 47.6796294, -122.3256997 47.6797105)",Greenlake,10,3,96.0,0.0,0.0,0.0,0.0,6,2,0,0,2,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-10,18,2,0.0,0.0
243,257,2019-04-04 10:21:00,1.0,88.99799999999998,tertiary,25,"LINESTRING (-122.3245469 47.6798127, -122.3246933 47.679816, -122.3251475 47.6798261, -122.3252784 47.6798265, -122.3254635 47.6797627, -122.3254935 47.6797526, -122.3256997 47.6797105)",Greenlake,10,3,93.0,62.0,0.0,0.0,0.0,11,4,0,0,1,1,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-10,18,2,0.0,0.0
244,255,2019-04-04 10:23:00,1.0,66.37,secondary,25,"LINESTRING (-122.3258413 47.6802971, -122.3257875 47.6801777, -122.3257568 47.6800597, -122.3257535 47.6800196, -122.3257368 47.6798337, -122.3257368 47.6798247, -122.3256997 47.6797105)",Greenlake,10,3,128.0,0.0,0.0,0.0,0.0,9,3,0,0,0,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,0,0,2019-04-04-10,18,2,0.0,1.0
245,15221,2019-04-04 10:24:00,1.0,89.624,residential,25,"LINESTRING (-122.324689 47.6805157, -122.3252113 47.6804166, -122.3258413 47.6802971)",Greenlake,10,3,186.0,62.0,0.0,0.0,0.0,11,4,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,186,2019-04-04-10,18,2,0.0,4.0
246,23879,2019-04-04 10:25:00,0.0,181.08900000000003,secondary,35,"LINESTRING (-122.3406668 47.6286046, -122.340585 47.6284787, -122.3405565 47.6284384, -122.3402346 47.6279841, -122.3399761 47.6276192, -122.3398513 47.6274431, -122.3397897 47.6273388, -122.3397485 47.6272442, -122.3397288 47.6271967, -122.3397189 47.6271136)",South Lake Union,10,3,33.0,11.0,0.0,0.0,0.0,2,0,0,0,0,0,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,1,139,2019-04-04-10,18,2,0.0,12.0
247,16023,2019-04-04 11:01:00,1.0,81.134,tertiary,25,"LINESTRING (-122.324689 47.6805157, -122.3249233 47.680849, -122.325157 47.6811738)",Greenlake,11,3,35.0,28.0,0.0,0.0,0.0,12,3,0,0,1,3,0,"{'0': 0, '1': 0, '2': 0, '3': 0, '4': 0, '5': 0, '6': 0, '7': 0, '8': 0, '9': 0, '10': 0, '11': 0, '12': 0, '13': 0, '14': 0, '15': 0, '16': 0, '17': 0, '18': 0, '19': 0, '20': 0, '21': 0, '22': 0, '23': 0}",0,2,206,2019-04-04-11,19,2,0.0,3.0
