,street_id,observation_interval_start,availability,length,highway,maxspeed,geometry,study_area,hour,weekday,commercial_25,residential_25,transportation_25,schools_25,eventsites_25,commercial_50,residential_50,transportation_50,schools_50,eventsites_50,commercial_100,residential_100,transportation_100,schools_100,eventsites_100,commercial_150,residential_150,transportation_150,schools_150,eventsites_150,commercial_250,residential_250,transportation_250,schools_250,eventsites_250,commercial_500,residential_500,transportation_500,schools_500,eventsites_500
0,10126,2019-05-16 08:17:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,8,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
1,10126,2019-05-16 09:19:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,9,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
2,10126,2019-05-16 10:15:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,10,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
3,10126,2019-05-16 11:16:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,11,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
4,10126,2019-05-16 12:27:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,12,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
5,10126,2019-05-16 13:28:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,13,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
6,10126,2019-05-16 14:20:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,14,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
7,10126,2019-05-16 15:07:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,15,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
8,10126,2019-05-16 16:30:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,16,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
9,10126,2019-05-16 17:20:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,17,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
10,10126,2019-05-16 18:22:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,18,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
11,10126,2019-05-16 19:21:00,0.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,19,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
12,10126,2019-05-16 20:21:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,20,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
13,10126,2019-05-16 21:19:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,21,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
14,10126,2019-05-16 22:22:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,22,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
15,10126,2019-05-16 23:25:00,1.0,94.329,secondary,25,"LINESTRING (-122.3289162 47.6134803, -122.3290565 47.6134221, -122.3294609 47.6132538, -122.3299871 47.6130348)",Pike-Pine,23,3,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,16.0,128.0,0.0,0.0,0.0,48.0,320.0,0.0,16.0,0.0,368,1680.0,16.0,16.0,0.0
16,10127,2019-04-30 08:20:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,8,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
17,10127,2019-04-30 09:03:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,9,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
18,10127,2019-04-30 10:04:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,10,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
19,10127,2019-04-30 11:03:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,11,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
20,10127,2019-04-30 12:03:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,12,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
21,10127,2019-04-30 13:07:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,13,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
22,10127,2019-04-30 14:03:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,14,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
23,10127,2019-04-30 15:04:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,15,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
24,10127,2019-04-30 16:04:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,16,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
25,10127,2019-04-30 17:09:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,17,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
26,10127,2019-04-30 18:02:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,18,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
27,10127,2019-04-30 19:02:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,19,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
28,10127,2019-04-30 20:02:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,20,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
29,10127,2019-04-30 21:04:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,21,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
30,10127,2019-04-30 22:05:00,0.0,170.14700000000005,residential,25,"LINESTRING (-122.330179 47.611524, -122.330128 47.6115745, -122.3299579 47.6125835, -122.3299445 47.6128419, -122.3299654 47.6129366, -122.3299871 47.6130348)",First Hill,22,1,0.0,15.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,150.0,255.0,0.0,0.0,0.0,390,1245.0,15.0,15.0,0.0
31,10488,2019-05-22 08:22:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
32,10488,2019-05-22 09:14:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
33,10488,2019-05-22 10:39:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
34,10488,2019-05-22 11:20:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
35,10488,2019-05-22 12:31:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,12,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
36,10488,2019-05-22 13:36:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
37,10488,2019-05-22 14:14:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,14,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
38,10488,2019-05-22 15:19:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
39,10488,2019-05-22 16:20:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
40,10488,2019-05-22 17:24:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
41,10488,2019-05-22 18:27:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
42,10488,2019-05-22 19:46:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
43,10488,2019-05-22 20:42:00,1.0,96.759,unclassified,25,"LINESTRING (-122.3304388 47.6208207, -122.3303291 47.6208207, -122.3297865 47.6208207, -122.3297248 47.6208207, -122.3293136 47.6208207, -122.3291478 47.6208207)",South Lake Union,20,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,65.0,0.0,0.0,0.0,39.0,91.0,0.0,0.0,39.0,117.0,494.0,0.0,0.0,39.0,338,2587.0,0.0,13.0,39.0
44,10489,2019-05-22 08:20:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,8,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
45,10489,2019-05-22 09:11:00,1.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,9,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
46,10489,2019-05-22 10:37:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,10,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
47,10489,2019-05-22 11:17:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,11,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
48,10489,2019-05-22 12:28:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,12,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
49,10489,2019-05-22 13:34:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,13,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
50,10489,2019-05-22 14:11:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,14,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
51,10489,2019-05-22 15:16:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,15,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
52,10489,2019-05-22 16:16:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,16,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
53,10489,2019-05-22 17:21:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,17,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
54,10489,2019-05-22 18:22:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,18,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
55,10489,2019-05-22 19:41:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,19,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
56,10489,2019-05-22 20:38:00,0.0,128.352,secondary,30,"LINESTRING (-122.3291478 47.6231311, -122.3291478 47.6230606, -122.3291477 47.6224637, -122.3291476 47.6221206, -122.3291476 47.6220485, -122.3291478 47.6219768)",South Lake Union,20,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,26.0,26.0,130.0,0.0,0.0,26.0,78.0,455.0,0.0,0.0,26.0,364,2886.0,0.0,0.0,39.0
